"ContainsNumber","AllNumber","ContainsPunctuation","Length","Gazetteer","FirstLetter","LastLetter","Shape","POS","Word","NER","confidence(O)","confidence(OG)","confidence(DT)","confidence(PS)","confidence(LC)","confidence(TI)","prediction(NER)"
"0","0","0",1,"1","일","일","K","NR","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","부","부","K","NNB","부","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"1","한","국","KK","NNG","한국","OG",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"0","예","탁","KK","NNG","예탁","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","결","원","KKK","NNG","결제원","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","사","장","KK","NNG","사장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","고","대","KKK","NNP","고려대","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","1","1","d","SN","1","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"1","보","건","KK","NNG","보건","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",4,"0","대","장","KKKK","NNG","대학원장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","의","대","KK","NNG","의대","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","예","학","KKKK","NNG","예방의학","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","교","실","KK","NNG","교실","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","최","욱","KKK","NNP","최재욱","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","4","9","dd","SN","49","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","교","수","KK","NNG","교수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","우","리","KK","NP","우리","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","측","측","K","NNB","측","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","수","석","KK","NNG","수석","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","·","·","K","SP","·","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","차","석","KK","NNG","차석","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","대","표","KK","NNG","대표","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","외","부","KKK","NNG","외교부","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"0","위","락","KKK","NNP","위성락","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","5","7","dd","SN","57","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","한","도","KKK","NNP","한반도","O",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"1","평","화","KK","NNG","평화","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","교","섭","KK","NNG","교섭","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","본","장","KKK","NNG","본부장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","과","과","K","JC","과","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","조","동","KKK","NNP","조현동","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"0","5","1","dd","SN","51","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","북","핵","KK","NNG","북핵","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","외","교","KK","NNG","외교","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","기","장","KKKK","NNG","기획단장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",4,"1","2","9","dddd","SN","2009","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","년","년","K","NNB","년","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","뒤","뒤","K","NNG","뒤","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","사","실","KK","NNG","사실","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","상","상","K","XSN","상","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","회","담","KK","NNG","회담","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","데","뷔","KK","NNG","데뷔","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","한","당","KKKK","NNP","한나라당","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","새","새","K","MM","새","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","지","부","KKK","NNG","지도부","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","출","범","KK","NNG","출범","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","이","후","KK","NNG","이후","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","연","일","KK","NNG","연일","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","당","직","KK","NNG","당직","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","인","선","KK","NNG","인선","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","문","제","KK","NNG","문제","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","논","란","KK","NNG","논란","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","VV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VX","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","가","데","KKK","NNG","가운데","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","여","도","KKK","NNP","여의도","O",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",4,"0","연","장","KKKK","NNG","연구소장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","정","언","KKK","NNP","정두언","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","의","원","KK","NNG","의원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","어","어","K","EC","어","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","배","경","KK","NNG","배경","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","관","심","KK","NNG","관심","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","쏠","리","KK","VV","쏠리","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VX","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","이","박","KKK","NNP","이명박","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",3,"0","대","령","KKK","NNG","대통령","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","2","7","dd","SN","27","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",3,"1","청","대","KKK","NNP","청와대","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"1","에","서","KK","JKB","에서","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","유","촌","KKK","NNP","유인촌","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",2,"1","문","화","KK","NNG","문화","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","특","별","KK","XR","특별","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","보","관","KKK","NNG","보좌관","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","에","게","KK","JKB","에게","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","임","장","KKK","NNG","임명장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","수","여","KK","NNG","수여","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","뒤","뒤","K","NNG","뒤","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","기","념","KK","NNG","기념","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","촬","영","KK","NNG","촬영","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VX","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","제","주","KK","NNP","제주","OG",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"1","일","보","KK","NNG","일보","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","는","는","K","JX","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","이","날","KK","NNG","이날","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","논","원","KKKK","NNG","논설위원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","김","철","KKK","NNP","김홍철","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",3,"1","서","포","KKK","NNP","서귀포","O",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",3,"0","지","장","KKK","NNG","지사장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","제","장","KKKK","NNG","제작국장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","김","섭","KKK","NNP","김한섭","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",1,"1","씨","씨","K","NNB","씨","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","서","울","KK","NNP","서울","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"0","지","장","KKK","NNG","지사장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","최","석","KKK","NNP","최병석","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",1,"1","씨","씨","K","NNB","씨","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","한","당","KKKK","NNP","한나라당","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","사","장","KKKK","NNG","사무총장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","재","선","KK","NNG","재선","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","김","권","KKK","NNP","김정권","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","의","원","KK","NNG","의원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","이","훈","KKK","NNP","이상훈","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",5,"0","성","교","KKKKK","NNP","성결대학교","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","예","술","KK","NNG","예술","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","대","학","KK","NNG","대학","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","교","수","KK","NNG","교수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","국","립","KK","NNG","국립","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"1","합","단","KKK","NNG","합창단","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","새","롭","KK","VA","새롭","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","게","게","K","EC","게","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","이","끌","KK","VV","이끌","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","예","술","KK","NNG","예술","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","감","독","KK","NNG","감독","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","인","시","KKK","NNP","인천시","LC",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","설","립","KK","NNG","설립","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","인","천","KK","NNP","인천","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","광","역","KK","NNG","광역","LC",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",1,"1","시","시","K","NNG","시","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","의","료","KK","NNG","의료","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","관","광","KK","NNG","관광","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","재","단","KK","NNG","재단","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"0","'","'","p","SS","'","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","의","의","K","JKG","의","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","초","대","KK","NNG","초대","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","대","표","KK","NNG","대표","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","김","기","KKK","NNP","김봉기","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","5","3","dd","SN","53","O",0.0,0.0,0.0,0.0,0.0,1.0,"TI"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",6,"1","한","사","KKKKKK","NNP","한국관광공사","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","경","영","KK","NNG","경영","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","본","장","KKK","NNG","본부장","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","1","9","dd","SN","19","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","임","명","KK","NNG","임명","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","XSV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","소","니","KK","NNP","소니","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","JX","는","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","오","오","K","VV","오","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","는","는","K","ETM","는","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","9","9","d","SN","9","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"1","1","0",1,"1","1","1","d","SN","1","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NR","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","부","부","K","NNB","부","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"0","앤","류","KKK","NNP","앤드류","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
